Title,Price,Cat_ID,Sub-category,Sub-subcategory,Condition,Quantity,Description,Local_Pickup_yes_or_no,Free_Shipping_yes_or_no,Shipping_Cost,Return_Policy,Nonprofit,Percent_Donated,Main_Image_URL,Image_URL_2,Image_URL_3,Image_URL_4,Image_URL_5,Tag_1,Tag_2,Tag_3,Tag_4,Tag_5,META_SUPPLIER,META_SKU,META_UOM
Sportime Multi-Purpose Inflatable All-Balls - 6 inch - Yellow,5.29,8,,,New,10000,"With a high-tactile surface, All-Balls are very easy to hold and catch. Uses are unlimited, including juggling, paddleball activities, Fling-It , baseball, softball, hand squeeze exercising and much more. Each All-Ball is manufactured by our seam-free rot",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=794885&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,TEACHING/PLAY,,School Specialty,9089,EACH
Yeller Racquetball Racquet,18.19,8,,,New,10000,"The Yeller Racquetball Racquet is a top-of-the line, aluminum racquet with an oversized head to provide higher success rates. A quality frame, top-quality strings and Hi-Soft PU grip add up to institutional durability. The unique Yeller color identifies t",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=795277&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,RACQUETBALL,,School Specialty,9182,EACH
Sportime Coated Foam Softball - High-Visibility Yellow,4.69,8,,,New,10000,Our own brand-quality Coated Foam Yeller Softballs are built tough with proper weighting and tough-skins; two qualities that have been impossible to find in most any other foam ball. High-visibility yellow can play an important role in the development of ,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771849&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,FOAM BALLS,,School Specialty,9185,EACH
Sportime Yeller Tennis Racquet - Junior - 24 inch - 4 inch Grip - Yellow,16.49,8,,,New,10000,"These Yeller Junior-size Tennis Racquets have outstanding quality aluminum and are designed for physical education use. They are made by the same people who manufacture racquets for some of the biggest names in tennis. The frames, grips and strings are id",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765090&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,TENNIS SPORTS,,School Specialty,9226,EACH
Sportime Yeller Tennis Racquet - Intermediate - 25 inch - 4 3/8 inch Grip - Yellow,17.49,8,,,New,10000,"These Yeller Intermediate-size Tennis Racquets have outstanding quality aluminum and are designed for physical education use. They are made by the same people who manufacture racquets for some of the biggest names in tennis. The frames, grips and strings ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765082&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,TENNIS SPORTS,,School Specialty,9229,EACH
DOM SuperSafe Puck - 73 grams - Color May Vary,4.79,8,,,New,10000,"Revolutionary aerodynamic profile! Improved 4"" wide puck has contoured edges for reduced wind drag. 2"" diameter recessed air dams top and bottom. Slides flatter against floor, greatly reducing puck flip! SuperSafe spongy construction reduces injuries! Col",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763764&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,FLOOR HOCKEY,,School Specialty,9295,EACH
Sportime Poly Playground Ball - 5 inch,5.89,8,,,New,10000,"With the Poly-PG Ball, Sportime is able to duplicate the feel, texture and weight of our best rubber PG ball, while eliminating the inherent PG ball problems of shape distortion, seam breakage and air leakage. The balls in the Poly-PG line are among the m",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=795093&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,PLAYGROUND BALLS,,School Specialty,9491,EACH
Sportime Poly Playground Ball - 10 inch,8.69,8,,,New,10000,"With the Poly-PG Ball, Sportime is able to duplicate the feel, texture and weight of our best rubber PG ball, while eliminating the inherent PG ball problems of shape distortion, seam breakage and air leakage. The balls in the Poly-PG line are among the m",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=795116&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,PLAYGROUND BALLS,,School Specialty,9499,EACH
Sportime Super-Safe Foam Junior Basketball,8.89,8,,,New,10000,"Super-Safe Junior Basketballs are the answer to the regular tearing, coated foam ball. Super-Safe Junior Basketballs are not foam-coated. They are roto-molded without seams. The wall of each ball is foamed vinyl, stronger than a sprayed-on coating, and wi",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=795135&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,TEACHING/PLAY,,School Specialty,9551,EACH
Super Fling-It Net,40.99,8,,,New,10000,"In Super Fling-It a group of players working together, throws one or more balls and/or objects into the air to be caught again by that same group or a group of competing players. It requires a coordinated sling-shot motion to propel an object high into th",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=794953&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,LEADUP SKILLS,THROWING/CATCHING,,School Specialty,9557,EACH
Sportime Super-Safe Foam Playground Ball - 7 inch,6.99,8,,,New,10000,"Super-Safe 7"" (18cm) Playground Balls are the answer to the regular tearing, coated foam ball. Super-Safe Playground Balls are not foam-coated. They are roto-molded without seams. The wall of each ball is foamed vinyl, stronger than a sprayed-on coating, ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=770476&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,PLAYGROUND BALLS,,School Specialty,9587,EACH
"Sportime Super-Safe Elite Balls - 8"" (20.3cm) Avoidance Ball",21.49,8,,,New,10000,"Super-Safe Elite Avoidance Ball is rotationally molded with a foaming vinyl polymer, providing you with choices and quality not available anywhere else. Each ball s closed-cell, micro-bubble shell provides unparalleled, tactile, no-slip grip.Latex free. T",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=795141&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,TEACHING/PLAY,,School Specialty,9606,EACH
Dynamic Movement BodySox - X Small - 34 x 27 inches - 2-3 years,29.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=387965&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=387185&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=784062&encrypt=.jpg,,,,,Physical Education,SPECIAL NEEDS,BODY WORKS,WEIGHTS/RESISTANCE,,School Specialty,9715,EACH
Shield Over/Under Hurdles - Set of 5 - White,73.99,8,,,New,10000,"With Over/Under Hurdles, it's easy to create hurdles. Just combine these special polyethylene right-angle insert bars with your existing cones. Cones must have top opening holes of 1-1/4"" to 1-1/2"" (3.2cm to 3.8cm) diameter to accept the insert. Cones not",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765527&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,TRACK/FIELD,,School Specialty,9727,EACH
Sportime Non-Skid Rubber Directional Arrows - 16 x 4 x 8 - Set of 18 - Multiple Colors,50.99,8,,,New,10000,"These Directional Arrows are easily repositioned, unlike floor tape. Each arrow measures 16""L x 4""W, and 8""W (40.6cm x 10.2cm and 20.3cm) at the head. They are constructed of a non-skid rubber material with a flat-to-the-floor profile, perfect for the gym",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=764274&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,ORGANIZATION,CONES,,School Specialty,9784,SET OF 18
Champion Sports Aluminum Relay Baton - 11 1/2 x 1 1/2 inches - Blue,3.89,8,,,New,10000,"These quality Realy Batons measure 11-1/2"" x 1-1/2"" (29.2cm x 3.8cm). Aluminum, anodized color, rolled edges.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766832&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,TRACK/FIELD,,School Specialty,9808,EACH
Speech Bin - Foam Move Cubes Pack with Activity Guide - Set of 3,29.49,8,,,New,10000,"Unpredictable, fun, easy and exciting! The three MoveCubes can be used together or individually creating endless possibilities. Perfect for language and academics such as: Preposition, Phonic cards, Shapes, Vocabulary, Alphabet, Opposites, Body awareness,",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=1029263&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,LEADUP SKILLS,GAMES,,School Specialty,9887,SET OF 3
Champion Fiberglass Open Reel Measuring Tape - 330 feet - Assorted Colors,35.49,10,,,New,10000,"These are a 1/2"" W (1.3cm) Fiberglass Measuring Tapes of outstanding quality with foot and inch markings on one side, meter and millimeter markings on the other. The open rapid-wind case is rugged bakelite. The cranks are long-life chrome steel, with the ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=770265&encrypt=.jpg,,,,,Physical Education,BASIC SUPPLIES,MEASURING,TAPE MEASURES,,School Specialty,9890,EACH
Easy Toss Flying Saucers,35.49,8,,,New,10000,"Children will find these 8"" diameter (20.3cm) disks easy to catch because they absorb some of the force by collapsing. The great aerodynamic properties of these saucers result from the sewn-in rim that is filled with small plastic pellets. Made of a soft ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=767301&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,LEADUP SKILLS,FLYING DISCS,,School Specialty,9906,SET OF 6
School Smart Brass Plated Fasteners - 3/8 inch Long - Box of 100,0.99,10,,,New,10000,"Finely polished metal with stiff shanks and points for easy penetration. Shafts spread evenly for good gripping. #1, 3/8"" Length, 100/box. (Various sizes shown)</p> <b> </b> <ul> <li>Fast Way To Bind Papers</li> <li>Easy to push through papers</li> </ul> ",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=754915&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,CLIPS/FASTENERS/RUBBER BANDS,PINS,,School Specialty,9952,PACK OF 100
Abilitations Movin Sit Inflatable Junior Wedge Seat - 10 x 10 inch - Recommended Weight: Max. 100 lbs.,31.99,10,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=369148&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=368166&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=781758&encrypt=.jpg,,,,,Special Needs,SPECIAL NEEDS,POSITIONING,SITTING,,School Specialty,9995,EACH
Adams Easy On and Off Hooks For Suspended Ceilings - Clear,0.69,10,,,New,10000,"A great way to hang plants, signs, mobiles, etc. from suspended ceilings. Just open and close on ceiling grid. Easy on and off. Clear.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Easy to use with grid ceilings</li> <li>Hang plants, artwork and more",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=761096&encrypt=.jpg,,,,,Art,OFFICE SUPPLIES,MOUNTING,TRACK HOOKS,,School Specialty,10021,EACH
Sportime Trunk Flexibility Tester - 20 x 12 x 12 inches - Gray Steel Box,157.99,8,,,New,10000,"<img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=379364&encrypt=.jpg"" height=""200"" alt=""Image 1"" /> <img src=""https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=378669&encrypt=.jpg"" height=""200"" alt=""Ima",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771352&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,TECHNOLOGY/ASSESSMENT,HEALTH RELATED FITNESS/ASSESSMENT,,School Specialty,10050,EACH
Sportime Therapy and Exercise Ball - 21 1/2 inch - Orange,20.49,8,,,New,10000,"Quality 55cm (21 1/2"") therapy ball, an economy version of our top-of-the-line Gymnic balls. Balls are slightly lighter weight, still ideal for pediatric clinic use and home exercise for all ages. 55cm ball is orange. Abilitations Integrations.</p> <b> </",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=781333&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,SUPER-SIZED/THERAPY,,School Specialty,10522,EACH
"Sportime UltraFoam NoBounce Balls - 3 1/2 inch - Set of 6 - Red, Orange, Yellow, Green, Blue, Violet",19.29,8,,,New,10000,"These UltraFoam NoBounceBalls encourage children to learn to catch by eliminating bounce-away frustration. These balls are fabricated from a safer, dense rubber foam that can be hit with any bat, flies true and virtually dies after hitting the ground. Con",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771637&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,FOAM BALLS,,School Specialty,10538,SET OF 6
Tru-Ray Sulphite Construction Paper - 18 x 24 inches - 50 Sheets - Royal Blue,7.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. Available in 34 stay-bri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759316&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,11115,PACK OF 50
Tru-Ray Sulphite Construction Paper - 18 x 24 inches - 50 Sheets - Chartreuse,7.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. Available in 34 stay-bri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=758497&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,11124,PACK OF 50
Tru-Ray Sulphite Construction Paper - 18 x 24 inches- 50 Sheets - Brilliant Lime,7.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. Available in 34 stay-bri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759726&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,11163,PACK OF 50
Tru-Ray Sulphite Construction Paper - 18 x 24 - Pack of 50 - Gold,7.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. Available in 34 stay-bri",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759333&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,11172,PACK OF 50
Tru-Ray Sulphite Construction Paper - 24 x 36 - 50 sheets - White,17.49,10,,,New,10000,"Keeps projects brighter, fresher, longer! 76# paper is made from 100% vat dyed sulphite, the longer, stronger fiber. A paper tough enough to take scoring, folding and curling without cracking and tearing. Superior fade resistance. 50 sheets. ACID-FREE & N",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=759759&encrypt=.jpg,,,,,Art,PAPER,CONSTRUCTION,SULPHITE,,School Specialty,12040,PACK OF 50
C-Thru French Curves Drawing Templates - Set of 8,10.79,10,,,New,10000,"Set of 8 transparent plastic French curves. Thickness .090"".",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=767099&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,DRAFTING SUPPLIES,,School Specialty,12393,SET OF 8
Spectra Deluxe Bleeding Art Tissue - 12 x 18 inches - 100 Sheets - 25 Color Assortment,4.59,10,,,New,10000,"A dazzling array of the finest, deluxe tissue in the broadest range of colors. Spectra Art Tissue is rated outstanding by creative teachers and artists for superior achievement in stained glass, mosaics, paste-ups, paper sculpture, posters, decorative app",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=756027&encrypt=.jpg,,,,,Art,PAPER,ART PAPER,TISSUE,,School Specialty,13083,PACK OF 100
Dumbbells Dark Blue 5 lbs. (2.3kg) Each - Sold as a Pair,17.09,8,,,New,10000,"Vinyl Covered Dumbbells add color and convenience to your program. The bright colors clearly identify the weight of the various dumbbells, the vinyl coating makes them softer and warmer to the touch and easier to grasp. We selected weights that are most c",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=772840&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,FITNESS,WEIGHTS/WEIGHT TRAINING,,School Specialty,15044,EACH
Dumbbells Black 8 lbs. (3.6kg) Each - Sold as a Pair,35.49,8,,,New,10000,"Vinyl Covered Dumbbells add color and convenience to your program. The bright colors clearly identify the weight of the various dumbbells, the vinyl coating makes them softer and warmer to the touch and easier to grasp. We selected weights that are most c",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=772813&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,FITNESS,WEIGHTS/WEIGHT TRAINING,,School Specialty,15045,EACH
Dumbbells Orange 10 lbs. (4.5kg) Each - Sold as a Pair,40.49,8,,,New,10000,"Vinyl Covered Dumbbells add color and convenience to your program. The bright colors clearly identify the weight of the various dumbbells, the vinyl coating makes them softer and warmer to the touch and easier to grasp. We selected weights that are most c",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=772833&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,FITNESS,WEIGHTS/WEIGHT TRAINING,,School Specialty,15046,EACH
Edushape Touch And Match Shape Set,27.99,10,,,New,10000,"The Touch And Match Shape Set shapes geometry in a whole new way. Children learn and practice shape recognition as they guess the shape they are touching inside the bag and match it to a card. For more advanced learners, shapes may be categorized by their",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=783504&encrypt=.jpg,,,,,Early Childhood,EARLY LEARNING,EC GAMES,EARLY LEARNING,,School Specialty,15131,EACH
School Smart Single Bevel Metal Edge inch Wood Ruler - 12 x 1 1/8 inches,0.69,10,,,New,10000,"Made of select wood, with a clear lacquer finish and a single metal edge. 1-1/8"" wide and 5/32"" thick. Single bevel is scaled in sixteenths. 12"" ruler.</p> <b> </b> <ul> <li>Sold as Single Unit</li> <li>Designed by School Specialty professionals and educa",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=762101&encrypt=.jpg,,,,,Art,BASIC SUPPLIES,MEASURING,RULERS,,School Specialty,15351,EACH
Round-N-Flat Bat,17.89,8,,,New,10000,"Round-N-Flat Bat is perfect for baseball training. Measures 26"" long (66cm) with an 18"" long (45.7cm) barrel. Contains latex. Its mass and ability to absorb shock allows the use of larger and heavier balls.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=771212&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,BASEBALL/SOFTBALL,,School Specialty,15880,EACH
SportimeMax Hands On Women's/Intermediate Basketball - 28 1/2 inches,15.89,8,,,New,10000,"<p><b>Right and Left Hand Color Coding and Ball Rotation, Too!<br></b>It wasn't easy to visually provide hand placement cues for both right and left handed shooters, without creating a graphic disaster. To accomplish this, we opted for clear color coding;",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766251&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,BASKETBALL,,School Specialty,16111,EACH
SportimeMax BB Trainer Youth Basketball - 26 1/2 inches - Red Yellow and Blue,12.89,8,,,New,10000,"SportimeMax BB-Trainer (three color ball shown in photo) an 8 1/2"" diameter, approximately 26.5"" circumference playground ball size basketball with cellular rubber cover for maximum grip.",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765997&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,BASKETBALL,,School Specialty,16114,EACH
School Smart Gradeballs Rubber Football - Size 4 Pee Wee - Yellow,7.29,8,,,New,10000,"These Gradeball Rubber Footballs are built to institutional specifications, built to last through class after class of hard use. Unconditional, 1-year guarantee. Rubber laces and textured finish make the balls easy to catch and throw. Gradeballs can virtu",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765672&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,FOOTBALL/FLAG FOOTBALL,,School Specialty,16141,EACH
Hands-On Sportime Max Football - #7 Youth/Intermediate Size,16.39,8,,,New,10000,"The Hands-On Football design is based upon another Chris Haas (9-year-old designer of the award-winning Hands-On Basketball) concept for teaching the proper grip for passing to both right and left handed players. In order to maximize success, balls are co",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=766030&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,FOOTBALL/FLAG FOOTBALL,,School Specialty,16142,EACH
SportimeMax SofTip FB-Trainer - #7 Youth/Intermediate,13.39,8,,,New,10000,SportimeMax SofTip FB-Trainer is truly a football so unique it now takes 3 trademarks to describe it. The FB-Trainer eliminated the #1 fear of catching a rubber football - its hard tip. Its shock-absorbing SofTip earned us one of our many U.S. patents. It,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=924447&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,FOOTBALL/FLAG FOOTBALL,,School Specialty,16145,EACH
SportimeMax SofTip FB-Trainer - #6 Junior,11.89,8,,,New,10000,SportimeMax SofTip FB-Trainer is truly a football so unique it now takes 3 trademarks to describe it. The FB-Trainer eliminated the #1 fear of catching a rubber football - its hard tip. Its shock-absorbing SofTip earned us one of our many U.S. patents. It,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=924445&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,FOOTBALL/FLAG FOOTBALL,,School Specialty,16147,EACH
School Smart Rubber Soccerball #5 Black and White,8.49,8,,,New,10000,Institutional quality natural rubber soccerball with permanent molded-in black and white color.</p> <b> </b> <ul> <li>Sold Individually</li> <li>Built to exacting institutional specifications</li> <li>Durable Nylon winding around Butyl rubber bladder</li>,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765292&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,SOCCER,,School Specialty,16168,EACH
School Smart SchoolSmart Soccer Ball All Six #5,57.99,8,,,New,10000,"SchoolSmart Soccer Balls virtually eliminate interclass conflicts over ownership. Balls are assigned and tracked according to color and/or size. Built to exacting institutional specs. All six, #5.</p> <b> </b> <ul> <li>Set of 6 Colors</li> <li>Built to ex",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=765276&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,SOCCER,,School Specialty,16192,SET OF 6
Sportime SportimeMax Heavy Duty Kickball - 8 1/2 inches - Yellow,7.19,8,,,New,10000,"The SportimeMax Kickball is the finest, most durable kickball ever made and now has the play characteristics and durability of a soccer ball! Take the 100% Japanese nylon wound, 70% butyl bladder of a SportimeMax Basketball, put it inside a FlexMatrixGrip",No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=795050&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,BALLS,PLAYGROUND BALLS,,School Specialty,16227,EACH
Rubber Volleyballs,8.79,8,,,New,10000,Natural rubber cover volleyball designed for durable and tough use. Official size.</p> <b> </b> <ul> <li>School Smart offers Quality Teaching And Education Products At A Great Price</li> <li>Designed by School Specialty professionals and educators</li> <l,No,No,0,Call for return authorization within 15 days,Huterra Foundation Inc,10,https://store.schoolspecialty.com/OA_HTML/ibcGetAttachment.jsp?cItemId=763506&encrypt=.jpg,,,,,Physical Education,PHYSICAL EDUCATION,SPORTS,VOLLEYBALL,,School Specialty,16297,EACH
